order_id,customer_id,order_date,amount,status,created_at,updated_at
2099,964,2023-06-24 20:00:00,421.04,DELIVERED,2023-06-24 20:00:00,2023-06-24 20:00:00
2100,140,2023-06-24 22:00:00,338.8,PROCESSING,2023-06-24 22:00:00,2023-06-24 22:00:00
2101,187,2023-06-25 00:00:00,351.54,CANCELLED,2023-06-25 00:00:00,2023-06-25 00:00:00
2102,805,2023-06-25 02:00:00,187.86,SHIPPED,2023-06-25 02:00:00,2023-06-25 02:00:00
2103,61,2023-06-25 04:00:00,440.85,DELIVERED,2023-06-25 04:00:00,2023-06-25 04:00:00
2104,997,2023-06-25 06:00:00,365.43,CANCELLED,2023-06-25 06:00:00,2023-06-25 06:00:00
2105,939,2023-06-25 08:00:00,65.17,PROCESSING,2023-06-25 08:00:00,2023-06-25 08:00:00
2106,380,2023-06-25 10:00:00,209.81,DELIVERED,2023-06-25 10:00:00,2023-06-25 10:00:00
2107,710,2023-06-25 12:00:00,444.33,CANCELLED,2023-06-25 12:00:00,2023-06-25 12:00:00
2108,807,2023-06-25 14:00:00,33.13,CANCELLED,2023-06-25 14:00:00,2023-06-25 14:00:00
2109,440,2023-06-25 16:00:00,481.09,CANCELLED,2023-06-25 16:00:00,2023-06-25 16:00:00
2110,319,2023-06-25 18:00:00,342.79,PENDING,2023-06-25 18:00:00,2023-06-25 18:00:00
2111,302,2023-06-25 20:00:00,319.37,SHIPPED,2023-06-25 20:00:00,2023-06-25 20:00:00
2112,344,2023-06-25 22:00:00,142.57,DELIVERED,2023-06-25 22:00:00,2023-06-25 22:00:00
2113,11,2023-06-26 00:00:00,131.91,DELIVERED,2023-06-26 00:00:00,2023-06-26 00:00:00
2114,62,2023-06-26 02:00:00,471.61,DELIVERED,2023-06-26 02:00:00,2023-06-26 02:00:00
2115,845,2023-06-26 04:00:00,156.15,CANCELLED,2023-06-26 04:00:00,2023-06-26 04:00:00
2116,226,2023-06-26 06:00:00,390.0,SHIPPED,2023-06-26 06:00:00,2023-06-26 06:00:00
2117,153,2023-06-26 08:00:00,202.63,PROCESSING,2023-06-26 08:00:00,2023-06-26 08:00:00
2118,711,2023-06-26 10:00:00,78.23,DELIVERED,2023-06-26 10:00:00,2023-06-26 10:00:00
2119,564,2023-06-26 12:00:00,15.25,SHIPPED,2023-06-26 12:00:00,2023-06-26 12:00:00
2120,772,2023-06-26 14:00:00,276.69,SHIPPED,2023-06-26 14:00:00,2023-06-26 14:00:00
2121,571,2023-06-26 16:00:00,488.13,PENDING,2023-06-26 16:00:00,2023-06-26 16:00:00
2122,584,2023-06-26 18:00:00,190.88,DELIVERED,2023-06-26 18:00:00,2023-06-26 18:00:00
2123,660,2023-06-26 20:00:00,185.02,CANCELLED,2023-06-26 20:00:00,2023-06-26 20:00:00
2124,861,2023-06-26 22:00:00,178.6,SHIPPED,2023-06-26 22:00:00,2023-06-26 22:00:00
2125,575,2023-06-27 00:00:00,265.07,SHIPPED,2023-06-27 00:00:00,2023-06-27 00:00:00
2126,310,2023-06-27 02:00:00,225.93,PROCESSING,2023-06-27 02:00:00,2023-06-27 02:00:00
2127,885,2023-06-27 04:00:00,441.16,PENDING,2023-06-27 04:00:00,2023-06-27 04:00:00
2128,243,2023-06-27 06:00:00,257.71,SHIPPED,2023-06-27 06:00:00,2023-06-27 06:00:00
2129,493,2023-06-27 08:00:00,258.8,SHIPPED,2023-06-27 08:00:00,2023-06-27 08:00:00
2130,366,2023-06-27 10:00:00,77.8,CANCELLED,2023-06-27 10:00:00,2023-06-27 10:00:00
2131,330,2023-06-27 12:00:00,491.54,CANCELLED,2023-06-27 12:00:00,2023-06-27 12:00:00
2132,107,2023-06-27 14:00:00,132.49,PROCESSING,2023-06-27 14:00:00,2023-06-27 14:00:00
2133,226,2023-06-27 16:00:00,45.95,PROCESSING,2023-06-27 16:00:00,2023-06-27 16:00:00
2134,825,2023-06-27 18:00:00,334.94,PROCESSING,2023-06-27 18:00:00,2023-06-27 18:00:00
2135,218,2023-06-27 20:00:00,301.73,CANCELLED,2023-06-27 20:00:00,2023-06-27 20:00:00
2136,937,2023-06-27 22:00:00,213.42,CANCELLED,2023-06-27 22:00:00,2023-06-27 22:00:00
2137,753,2023-06-28 00:00:00,216.87,PENDING,2023-06-28 00:00:00,2023-06-28 00:00:00
2138,506,2023-06-28 02:00:00,394.68,DELIVERED,2023-06-28 02:00:00,2023-06-28 02:00:00
2139,259,2023-06-28 04:00:00,105.9,DELIVERED,2023-06-28 04:00:00,2023-06-28 04:00:00
2140,888,2023-06-28 06:00:00,411.92,PENDING,2023-06-28 06:00:00,2023-06-28 06:00:00
2141,774,2023-06-28 08:00:00,327.89,DELIVERED,2023-06-28 08:00:00,2023-06-28 08:00:00
2142,517,2023-06-28 10:00:00,215.3,CANCELLED,2023-06-28 10:00:00,2023-06-28 10:00:00
2143,773,2023-06-28 12:00:00,234.43,DELIVERED,2023-06-28 12:00:00,2023-06-28 12:00:00
2144,54,2023-06-28 14:00:00,135.76,CANCELLED,2023-06-28 14:00:00,2023-06-28 14:00:00
2145,47,2023-06-28 16:00:00,378.54,PENDING,2023-06-28 16:00:00,2023-06-28 16:00:00
2146,727,2023-06-28 18:00:00,261.31,PROCESSING,2023-06-28 18:00:00,2023-06-28 18:00:00
2147,689,2023-06-28 20:00:00,167.22,PENDING,2023-06-28 20:00:00,2023-06-28 20:00:00
2148,521,2023-06-28 22:00:00,302.06,DELIVERED,2023-06-28 22:00:00,2023-06-28 22:00:00
2149,99,2023-06-29 00:00:00,497.91,CANCELLED,2023-06-29 00:00:00,2023-06-29 00:00:00
2150,20,2023-06-29 02:00:00,223.28,DELIVERED,2023-06-29 02:00:00,2023-06-29 02:00:00
2151,890,2023-06-29 04:00:00,461.14,DELIVERED,2023-06-29 04:00:00,2023-06-29 04:00:00
2152,753,2023-06-29 06:00:00,179.06,PROCESSING,2023-06-29 06:00:00,2023-06-29 06:00:00
2153,573,2023-06-29 08:00:00,36.82,DELIVERED,2023-06-29 08:00:00,2023-06-29 08:00:00
2154,891,2023-06-29 10:00:00,110.08,PROCESSING,2023-06-29 10:00:00,2023-06-29 10:00:00
2155,490,2023-06-29 12:00:00,215.16,CANCELLED,2023-06-29 12:00:00,2023-06-29 12:00:00
2156,419,2023-06-29 14:00:00,117.62,CANCELLED,2023-06-29 14:00:00,2023-06-29 14:00:00
2157,690,2023-06-29 16:00:00,10.11,PROCESSING,2023-06-29 16:00:00,2023-06-29 16:00:00
2158,850,2023-06-29 18:00:00,458.35,PENDING,2023-06-29 18:00:00,2023-06-29 18:00:00
2159,62,2023-06-29 20:00:00,423.5,CANCELLED,2023-06-29 20:00:00,2023-06-29 20:00:00
2160,145,2023-06-29 22:00:00,373.72,PENDING,2023-06-29 22:00:00,2023-06-29 22:00:00
2161,216,2023-06-30 00:00:00,92.23,CANCELLED,2023-06-30 00:00:00,2023-06-30 00:00:00
2162,3,2023-06-30 02:00:00,68.98,CANCELLED,2023-06-30 02:00:00,2023-06-30 02:00:00
2163,160,2023-06-30 04:00:00,43.13,SHIPPED,2023-06-30 04:00:00,2023-06-30 04:00:00
2164,739,2023-06-30 06:00:00,364.77,DELIVERED,2023-06-30 06:00:00,2023-06-30 06:00:00
2165,998,2023-06-30 08:00:00,465.12,DELIVERED,2023-06-30 08:00:00,2023-06-30 08:00:00
2166,781,2023-06-30 10:00:00,220.96,PENDING,2023-06-30 10:00:00,2023-06-30 10:00:00
2167,120,2023-06-30 12:00:00,68.38,DELIVERED,2023-06-30 12:00:00,2023-06-30 12:00:00
2168,893,2023-06-30 14:00:00,261.07,PENDING,2023-06-30 14:00:00,2023-06-30 14:00:00
2169,89,2023-06-30 16:00:00,180.93,CANCELLED,2023-06-30 16:00:00,2023-06-30 16:00:00
2170,329,2023-06-30 18:00:00,193.66,SHIPPED,2023-06-30 18:00:00,2023-06-30 18:00:00
2171,580,2023-06-30 20:00:00,314.45,SHIPPED,2023-06-30 20:00:00,2023-06-30 20:00:00
2172,910,2023-06-30 22:00:00,362.17,CANCELLED,2023-06-30 22:00:00,2023-06-30 22:00:00
2173,357,2023-07-01 00:00:00,64.2,PROCESSING,2023-07-01 00:00:00,2023-07-01 00:00:00
2174,610,2023-07-01 02:00:00,27.44,PROCESSING,2023-07-01 02:00:00,2023-07-01 02:00:00
2175,267,2023-07-01 04:00:00,497.22,DELIVERED,2023-07-01 04:00:00,2023-07-01 04:00:00
2176,617,2023-07-01 06:00:00,124.04,PENDING,2023-07-01 06:00:00,2023-07-01 06:00:00
2177,952,2023-07-01 08:00:00,36.38,SHIPPED,2023-07-01 08:00:00,2023-07-01 08:00:00
2178,323,2023-07-01 10:00:00,103.04,DELIVERED,2023-07-01 10:00:00,2023-07-01 10:00:00
2179,635,2023-07-01 12:00:00,29.09,CANCELLED,2023-07-01 12:00:00,2023-07-01 12:00:00
2180,988,2023-07-01 14:00:00,201.99,SHIPPED,2023-07-01 14:00:00,2023-07-01 14:00:00
2181,541,2023-07-01 16:00:00,403.18,PENDING,2023-07-01 16:00:00,2023-07-01 16:00:00
2182,649,2023-07-01 18:00:00,177.21,PENDING,2023-07-01 18:00:00,2023-07-01 18:00:00
2183,195,2023-07-01 20:00:00,227.65,PROCESSING,2023-07-01 20:00:00,2023-07-01 20:00:00
2184,921,2023-07-01 22:00:00,341.04,DELIVERED,2023-07-01 22:00:00,2023-07-01 22:00:00
2185,738,2023-07-02 00:00:00,259.36,CANCELLED,2023-07-02 00:00:00,2023-07-02 00:00:00
2186,332,2023-07-02 02:00:00,432.11,SHIPPED,2023-07-02 02:00:00,2023-07-02 02:00:00
2187,170,2023-07-02 04:00:00,434.36,PENDING,2023-07-02 04:00:00,2023-07-02 04:00:00
2188,521,2023-07-02 06:00:00,14.86,SHIPPED,2023-07-02 06:00:00,2023-07-02 06:00:00
2189,463,2023-07-02 08:00:00,391.24,CANCELLED,2023-07-02 08:00:00,2023-07-02 08:00:00
2190,40,2023-07-02 10:00:00,235.76,SHIPPED,2023-07-02 10:00:00,2023-07-02 10:00:00
2191,537,2023-07-02 12:00:00,494.53,DELIVERED,2023-07-02 12:00:00,2023-07-02 12:00:00
2192,261,2023-07-02 14:00:00,246.78,PROCESSING,2023-07-02 14:00:00,2023-07-02 14:00:00
2193,395,2023-07-02 16:00:00,493.58,SHIPPED,2023-07-02 16:00:00,2023-07-02 16:00:00
2194,955,2023-07-02 18:00:00,379.74,PROCESSING,2023-07-02 18:00:00,2023-07-02 18:00:00
2195,226,2023-07-02 20:00:00,131.82,CANCELLED,2023-07-02 20:00:00,2023-07-02 20:00:00
2196,984,2023-07-02 22:00:00,273.81,PROCESSING,2023-07-02 22:00:00,2023-07-02 22:00:00
2197,124,2023-07-03 00:00:00,496.15,SHIPPED,2023-07-03 00:00:00,2023-07-03 00:00:00
2198,975,2023-07-03 02:00:00,430.19,SHIPPED,2023-07-03 02:00:00,2023-07-03 02:00:00
2199,38,2023-07-03 04:00:00,57.71,PENDING,2023-07-03 04:00:00,2023-07-03 04:00:00
2200,328,2023-07-03 06:00:00,356.12,SHIPPED,2023-07-03 06:00:00,2023-07-03 06:00:00
2201,251,2023-07-03 08:00:00,179.33,PROCESSING,2023-07-03 08:00:00,2023-07-03 08:00:00
2202,901,2023-07-03 10:00:00,13.42,PENDING,2023-07-03 10:00:00,2023-07-03 10:00:00
2203,176,2023-07-03 12:00:00,207.71,SHIPPED,2023-07-03 12:00:00,2023-07-03 12:00:00
2204,602,2023-07-03 14:00:00,125.03,SHIPPED,2023-07-03 14:00:00,2023-07-03 14:00:00
2205,914,2023-07-03 16:00:00,411.25,CANCELLED,2023-07-03 16:00:00,2023-07-03 16:00:00
2206,454,2023-07-03 18:00:00,175.29,PENDING,2023-07-03 18:00:00,2023-07-03 18:00:00
2207,37,2023-07-03 20:00:00,415.49,CANCELLED,2023-07-03 20:00:00,2023-07-03 20:00:00
2208,316,2023-07-03 22:00:00,10.29,CANCELLED,2023-07-03 22:00:00,2023-07-03 22:00:00
2209,688,2023-07-04 00:00:00,160.83,CANCELLED,2023-07-04 00:00:00,2023-07-04 00:00:00
2210,973,2023-07-04 02:00:00,128.17,DELIVERED,2023-07-04 02:00:00,2023-07-04 02:00:00
2211,796,2023-07-04 04:00:00,124.45,CANCELLED,2023-07-04 04:00:00,2023-07-04 04:00:00
2212,965,2023-07-04 06:00:00,43.41,PROCESSING,2023-07-04 06:00:00,2023-07-04 06:00:00
2213,973,2023-07-04 08:00:00,101.69,SHIPPED,2023-07-04 08:00:00,2023-07-04 08:00:00
2214,593,2023-07-04 10:00:00,282.22,DELIVERED,2023-07-04 10:00:00,2023-07-04 10:00:00
2215,114,2023-07-04 12:00:00,152.77,CANCELLED,2023-07-04 12:00:00,2023-07-04 12:00:00
2216,40,2023-07-04 14:00:00,214.52,SHIPPED,2023-07-04 14:00:00,2023-07-04 14:00:00
2217,301,2023-07-04 16:00:00,194.66,PENDING,2023-07-04 16:00:00,2023-07-04 16:00:00
2218,224,2023-07-04 18:00:00,439.19,PENDING,2023-07-04 18:00:00,2023-07-04 18:00:00
2219,318,2023-07-04 20:00:00,453.6,SHIPPED,2023-07-04 20:00:00,2023-07-04 20:00:00
2220,349,2023-07-04 22:00:00,251.55,PROCESSING,2023-07-04 22:00:00,2023-07-04 22:00:00
2221,115,2023-07-05 00:00:00,171.78,SHIPPED,2023-07-05 00:00:00,2023-07-05 00:00:00
2222,698,2023-07-05 02:00:00,62.33,SHIPPED,2023-07-05 02:00:00,2023-07-05 02:00:00
2223,323,2023-07-05 04:00:00,477.17,DELIVERED,2023-07-05 04:00:00,2023-07-05 04:00:00
2224,568,2023-07-05 06:00:00,39.51,PENDING,2023-07-05 06:00:00,2023-07-05 06:00:00
2225,40,2023-07-05 08:00:00,155.85,PENDING,2023-07-05 08:00:00,2023-07-05 08:00:00
2226,866,2023-07-05 10:00:00,156.05,CANCELLED,2023-07-05 10:00:00,2023-07-05 10:00:00
2227,40,2023-07-05 12:00:00,167.0,SHIPPED,2023-07-05 12:00:00,2023-07-05 12:00:00
2228,859,2023-07-05 14:00:00,90.5,SHIPPED,2023-07-05 14:00:00,2023-07-05 14:00:00
2229,973,2023-07-05 16:00:00,393.75,PROCESSING,2023-07-05 16:00:00,2023-07-05 16:00:00
2230,749,2023-07-05 18:00:00,70.02,PENDING,2023-07-05 18:00:00,2023-07-05 18:00:00
2231,289,2023-07-05 20:00:00,321.1,PROCESSING,2023-07-05 20:00:00,2023-07-05 20:00:00
2232,262,2023-07-05 22:00:00,70.68,DELIVERED,2023-07-05 22:00:00,2023-07-05 22:00:00
2233,216,2023-07-06 00:00:00,44.56,CANCELLED,2023-07-06 00:00:00,2023-07-06 00:00:00
2234,147,2023-07-06 02:00:00,455.62,PROCESSING,2023-07-06 02:00:00,2023-07-06 02:00:00
2235,336,2023-07-06 04:00:00,103.16,PENDING,2023-07-06 04:00:00,2023-07-06 04:00:00
2236,168,2023-07-06 06:00:00,412.41,DELIVERED,2023-07-06 06:00:00,2023-07-06 06:00:00
2237,92,2023-07-06 08:00:00,276.87,SHIPPED,2023-07-06 08:00:00,2023-07-06 08:00:00
2238,353,2023-07-06 10:00:00,48.15,DELIVERED,2023-07-06 10:00:00,2023-07-06 10:00:00
2239,571,2023-07-06 12:00:00,478.17,PROCESSING,2023-07-06 12:00:00,2023-07-06 12:00:00
2240,571,2023-07-06 14:00:00,131.01,PENDING,2023-07-06 14:00:00,2023-07-06 14:00:00
2241,816,2023-07-06 16:00:00,431.23,PROCESSING,2023-07-06 16:00:00,2023-07-06 16:00:00
2242,681,2023-07-06 18:00:00,92.72,SHIPPED,2023-07-06 18:00:00,2023-07-06 18:00:00
2243,781,2023-07-06 20:00:00,428.43,SHIPPED,2023-07-06 20:00:00,2023-07-06 20:00:00
2244,363,2023-07-06 22:00:00,16.48,PENDING,2023-07-06 22:00:00,2023-07-06 22:00:00
2245,557,2023-07-07 00:00:00,260.77,CANCELLED,2023-07-07 00:00:00,2023-07-07 00:00:00
2246,345,2023-07-07 02:00:00,387.03,DELIVERED,2023-07-07 02:00:00,2023-07-07 02:00:00
2247,693,2023-07-07 04:00:00,468.05,DELIVERED,2023-07-07 04:00:00,2023-07-07 04:00:00
2248,170,2023-07-07 06:00:00,455.51,SHIPPED,2023-07-07 06:00:00,2023-07-07 06:00:00
2249,356,2023-07-07 08:00:00,411.62,PROCESSING,2023-07-07 08:00:00,2023-07-07 08:00:00
2250,191,2023-07-07 10:00:00,445.21,PROCESSING,2023-07-07 10:00:00,2023-07-07 10:00:00
2251,667,2023-07-07 12:00:00,107.62,CANCELLED,2023-07-07 12:00:00,2023-07-07 12:00:00
2252,422,2023-07-07 14:00:00,149.25,PROCESSING,2023-07-07 14:00:00,2023-07-07 14:00:00
2253,700,2023-07-07 16:00:00,151.59,DELIVERED,2023-07-07 16:00:00,2023-07-07 16:00:00
2254,7,2023-07-07 18:00:00,194.76,PROCESSING,2023-07-07 18:00:00,2023-07-07 18:00:00
2255,133,2023-07-07 20:00:00,202.73,CANCELLED,2023-07-07 20:00:00,2023-07-07 20:00:00
2256,747,2023-07-07 22:00:00,276.83,DELIVERED,2023-07-07 22:00:00,2023-07-07 22:00:00
2257,557,2023-07-08 00:00:00,88.34,PROCESSING,2023-07-08 00:00:00,2023-07-08 00:00:00
2258,826,2023-07-08 02:00:00,348.71,DELIVERED,2023-07-08 02:00:00,2023-07-08 02:00:00
2259,761,2023-07-08 04:00:00,92.11,SHIPPED,2023-07-08 04:00:00,2023-07-08 04:00:00
2260,31,2023-07-08 06:00:00,162.05,SHIPPED,2023-07-08 06:00:00,2023-07-08 06:00:00
2261,535,2023-07-08 08:00:00,256.64,SHIPPED,2023-07-08 08:00:00,2023-07-08 08:00:00
2262,426,2023-07-08 10:00:00,400.26,PROCESSING,2023-07-08 10:00:00,2023-07-08 10:00:00
2263,394,2023-07-08 12:00:00,372.34,CANCELLED,2023-07-08 12:00:00,2023-07-08 12:00:00
2264,672,2023-07-08 14:00:00,326.31,DELIVERED,2023-07-08 14:00:00,2023-07-08 14:00:00
2265,363,2023-07-08 16:00:00,86.33,PENDING,2023-07-08 16:00:00,2023-07-08 16:00:00
2266,437,2023-07-08 18:00:00,278.05,SHIPPED,2023-07-08 18:00:00,2023-07-08 18:00:00
2267,670,2023-07-08 20:00:00,52.85,SHIPPED,2023-07-08 20:00:00,2023-07-08 20:00:00
2268,551,2023-07-08 22:00:00,194.91,PENDING,2023-07-08 22:00:00,2023-07-08 22:00:00
2269,927,2023-07-09 00:00:00,212.62,PENDING,2023-07-09 00:00:00,2023-07-09 00:00:00
2270,82,2023-07-09 02:00:00,29.51,PROCESSING,2023-07-09 02:00:00,2023-07-09 02:00:00
2271,356,2023-07-09 04:00:00,144.25,DELIVERED,2023-07-09 04:00:00,2023-07-09 04:00:00
2272,258,2023-07-09 06:00:00,478.27,SHIPPED,2023-07-09 06:00:00,2023-07-09 06:00:00
2273,718,2023-07-09 08:00:00,477.28,CANCELLED,2023-07-09 08:00:00,2023-07-09 08:00:00
2274,589,2023-07-09 10:00:00,182.64,PROCESSING,2023-07-09 10:00:00,2023-07-09 10:00:00
2275,989,2023-07-09 12:00:00,31.12,PROCESSING,2023-07-09 12:00:00,2023-07-09 12:00:00
2276,524,2023-07-09 14:00:00,97.76,CANCELLED,2023-07-09 14:00:00,2023-07-09 14:00:00
2277,295,2023-07-09 16:00:00,202.19,CANCELLED,2023-07-09 16:00:00,2023-07-09 16:00:00
2278,962,2023-07-09 18:00:00,474.41,CANCELLED,2023-07-09 18:00:00,2023-07-09 18:00:00
2279,224,2023-07-09 20:00:00,79.19,PENDING,2023-07-09 20:00:00,2023-07-09 20:00:00
2280,525,2023-07-09 22:00:00,384.12,SHIPPED,2023-07-09 22:00:00,2023-07-09 22:00:00
2281,46,2023-07-10 00:00:00,63.25,PENDING,2023-07-10 00:00:00,2023-07-10 00:00:00
2282,667,2023-07-10 02:00:00,490.82,SHIPPED,2023-07-10 02:00:00,2023-07-10 02:00:00
2283,113,2023-07-10 04:00:00,196.99,PENDING,2023-07-10 04:00:00,2023-07-10 04:00:00
2284,233,2023-07-10 06:00:00,389.86,DELIVERED,2023-07-10 06:00:00,2023-07-10 06:00:00
2285,17,2023-07-10 08:00:00,177.87,SHIPPED,2023-07-10 08:00:00,2023-07-10 08:00:00
2286,360,2023-07-10 10:00:00,317.56,PROCESSING,2023-07-10 10:00:00,2023-07-10 10:00:00
2287,223,2023-07-10 12:00:00,104.09,SHIPPED,2023-07-10 12:00:00,2023-07-10 12:00:00
2288,866,2023-07-10 14:00:00,81.55,SHIPPED,2023-07-10 14:00:00,2023-07-10 14:00:00
2289,700,2023-07-10 16:00:00,469.65,SHIPPED,2023-07-10 16:00:00,2023-07-10 16:00:00
2290,448,2023-07-10 18:00:00,459.65,DELIVERED,2023-07-10 18:00:00,2023-07-10 18:00:00
2291,856,2023-07-10 20:00:00,444.86,PENDING,2023-07-10 20:00:00,2023-07-10 20:00:00
2292,365,2023-07-10 22:00:00,316.46,PROCESSING,2023-07-10 22:00:00,2023-07-10 22:00:00
2293,675,2023-07-11 00:00:00,406.05,PENDING,2023-07-11 00:00:00,2023-07-11 00:00:00
2294,326,2023-07-11 02:00:00,43.83,PENDING,2023-07-11 02:00:00,2023-07-11 02:00:00
2295,467,2023-07-11 04:00:00,174.05,CANCELLED,2023-07-11 04:00:00,2023-07-11 04:00:00
2296,414,2023-07-11 06:00:00,163.71,DELIVERED,2023-07-11 06:00:00,2023-07-11 06:00:00
2297,455,2023-07-11 08:00:00,321.47,CANCELLED,2023-07-11 08:00:00,2023-07-11 08:00:00
2298,586,2023-07-11 10:00:00,184.42,DELIVERED,2023-07-11 10:00:00,2023-07-11 10:00:00
2299,233,2023-07-11 12:00:00,82.77,PENDING,2023-07-11 12:00:00,2023-07-11 12:00:00
2300,224,2023-07-11 14:00:00,302.27,PENDING,2023-07-11 14:00:00,2023-07-11 14:00:00
2301,994,2023-07-11 16:00:00,409.05,DELIVERED,2023-07-11 16:00:00,2023-07-11 16:00:00
2302,831,2023-07-11 18:00:00,197.24,PENDING,2023-07-11 18:00:00,2023-07-11 18:00:00
2303,412,2023-07-11 20:00:00,74.81,PENDING,2023-07-11 20:00:00,2023-07-11 20:00:00
2304,572,2023-07-11 22:00:00,106.38,PROCESSING,2023-07-11 22:00:00,2023-07-11 22:00:00
2305,335,2023-07-12 00:00:00,126.37,CANCELLED,2023-07-12 00:00:00,2023-07-12 00:00:00
2306,222,2023-07-12 02:00:00,156.95,CANCELLED,2023-07-12 02:00:00,2023-07-12 02:00:00
2307,37,2023-07-12 04:00:00,324.97,CANCELLED,2023-07-12 04:00:00,2023-07-12 04:00:00
2308,989,2023-07-12 06:00:00,304.46,SHIPPED,2023-07-12 06:00:00,2023-07-12 06:00:00
2309,278,2023-07-12 08:00:00,351.08,PROCESSING,2023-07-12 08:00:00,2023-07-12 08:00:00
2310,196,2023-07-12 10:00:00,187.63,CANCELLED,2023-07-12 10:00:00,2023-07-12 10:00:00
2311,916,2023-07-12 12:00:00,413.76,CANCELLED,2023-07-12 12:00:00,2023-07-12 12:00:00
2312,864,2023-07-12 14:00:00,110.0,PROCESSING,2023-07-12 14:00:00,2023-07-12 14:00:00
2313,484,2023-07-12 16:00:00,239.83,PENDING,2023-07-12 16:00:00,2023-07-12 16:00:00
2314,242,2023-07-12 18:00:00,402.46,CANCELLED,2023-07-12 18:00:00,2023-07-12 18:00:00
2315,324,2023-07-12 20:00:00,98.28,PENDING,2023-07-12 20:00:00,2023-07-12 20:00:00
2316,731,2023-07-12 22:00:00,63.83,CANCELLED,2023-07-12 22:00:00,2023-07-12 22:00:00
2317,192,2023-07-13 00:00:00,443.01,DELIVERED,2023-07-13 00:00:00,2023-07-13 00:00:00
2318,17,2023-07-13 02:00:00,178.04,SHIPPED,2023-07-13 02:00:00,2023-07-13 02:00:00
2319,524,2023-07-13 04:00:00,345.1,CANCELLED,2023-07-13 04:00:00,2023-07-13 04:00:00
2320,918,2023-07-13 06:00:00,22.42,DELIVERED,2023-07-13 06:00:00,2023-07-13 06:00:00
2321,401,2023-07-13 08:00:00,348.12,PROCESSING,2023-07-13 08:00:00,2023-07-13 08:00:00
2322,906,2023-07-13 10:00:00,164.89,DELIVERED,2023-07-13 10:00:00,2023-07-13 10:00:00
2323,886,2023-07-13 12:00:00,37.31,PROCESSING,2023-07-13 12:00:00,2023-07-13 12:00:00
2324,705,2023-07-13 14:00:00,308.81,CANCELLED,2023-07-13 14:00:00,2023-07-13 14:00:00
2325,22,2023-07-13 16:00:00,127.99,PROCESSING,2023-07-13 16:00:00,2023-07-13 16:00:00
2326,474,2023-07-13 18:00:00,199.54,DELIVERED,2023-07-13 18:00:00,2023-07-13 18:00:00
2327,120,2023-07-13 20:00:00,49.48,SHIPPED,2023-07-13 20:00:00,2023-07-13 20:00:00
2328,210,2023-07-13 22:00:00,82.11,PENDING,2023-07-13 22:00:00,2023-07-13 22:00:00
2329,306,2023-07-14 00:00:00,156.01,PENDING,2023-07-14 00:00:00,2023-07-14 00:00:00
2330,270,2023-07-14 02:00:00,53.98,SHIPPED,2023-07-14 02:00:00,2023-07-14 02:00:00
2331,704,2023-07-14 04:00:00,456.3,PENDING,2023-07-14 04:00:00,2023-07-14 04:00:00
2332,687,2023-07-14 06:00:00,12.96,CANCELLED,2023-07-14 06:00:00,2023-07-14 06:00:00
2333,285,2023-07-14 08:00:00,247.09,CANCELLED,2023-07-14 08:00:00,2023-07-14 08:00:00
2334,716,2023-07-14 10:00:00,70.39,DELIVERED,2023-07-14 10:00:00,2023-07-14 10:00:00
2335,676,2023-07-14 12:00:00,160.76,DELIVERED,2023-07-14 12:00:00,2023-07-14 12:00:00
2336,763,2023-07-14 14:00:00,463.77,PROCESSING,2023-07-14 14:00:00,2023-07-14 14:00:00
2337,227,2023-07-14 16:00:00,89.23,DELIVERED,2023-07-14 16:00:00,2023-07-14 16:00:00
2338,948,2023-07-14 18:00:00,483.26,CANCELLED,2023-07-14 18:00:00,2023-07-14 18:00:00
2339,381,2023-07-14 20:00:00,110.84,DELIVERED,2023-07-14 20:00:00,2023-07-14 20:00:00
2340,460,2023-07-14 22:00:00,373.37,PENDING,2023-07-14 22:00:00,2023-07-14 22:00:00
2341,7,2023-07-15 00:00:00,277.87,PROCESSING,2023-07-15 00:00:00,2023-07-15 00:00:00
2342,29,2023-07-15 02:00:00,443.39,PROCESSING,2023-07-15 02:00:00,2023-07-15 02:00:00
2343,907,2023-07-15 04:00:00,281.46,CANCELLED,2023-07-15 04:00:00,2023-07-15 04:00:00
2344,33,2023-07-15 06:00:00,271.93,DELIVERED,2023-07-15 06:00:00,2023-07-15 06:00:00
2345,646,2023-07-15 08:00:00,105.77,PENDING,2023-07-15 08:00:00,2023-07-15 08:00:00
2346,879,2023-07-15 10:00:00,91.45,DELIVERED,2023-07-15 10:00:00,2023-07-15 10:00:00
2347,79,2023-07-15 12:00:00,459.08,SHIPPED,2023-07-15 12:00:00,2023-07-15 12:00:00
2348,928,2023-07-15 14:00:00,170.64,DELIVERED,2023-07-15 14:00:00,2023-07-15 14:00:00
2349,947,2023-07-15 16:00:00,192.32,CANCELLED,2023-07-15 16:00:00,2023-07-15 16:00:00
2350,459,2023-07-15 18:00:00,382.31,DELIVERED,2023-07-15 18:00:00,2023-07-15 18:00:00
2351,570,2023-07-15 20:00:00,176.02,PROCESSING,2023-07-15 20:00:00,2023-07-15 20:00:00
2352,983,2023-07-15 22:00:00,476.51,PENDING,2023-07-15 22:00:00,2023-07-15 22:00:00
2353,538,2023-07-16 00:00:00,371.58,CANCELLED,2023-07-16 00:00:00,2023-07-16 00:00:00
